吉永 さとみ	よしなが さとみ	yoshinaga_satomi@example.com	女	57	1961/5/6	既婚	東京都	090- 347-8708	ソフトバンク	左ルー・せき止め派
今田 さとみ	いまだ さとみ	imada_satomi@example.com	女	63	1955/1/30	既婚	東京都	080-9402-3267	ソフトバンク	手前ルー・せき止め派
伊藤 宏行	いとう ひろゆき	itou_hiroyuki@example.com	男	24	1994/4/24	既婚	福島県	090-1083-3921	ドコモ	手前ルー・別口派
足立 公顕	あだち きみあき	adachi_kimiaki@example.com	男	77	1941/5/28	既婚	大阪府	090-8871-1560	ドコモ	左ルー・ルー攻め派
長瀬 剛基	ながせ よしき	nagase_yoshiki@example.com	男	57	1961/8/12	既婚	広島県	090-1635-1740	au	右ルー・せき止め派
益田 あい	ますだ あい	masuda_ai@example.com	女	53	1965/7/27	既婚	東京都	080-4308-3721	ドコモ	右ルー・別口派
菊池 広之	きくち ひろゆき	kikuchi_hiroyuki@example.com	男	61	1957/6/9	既婚	秋田県	080-5554-  94	au	左ルー・ルー攻め派
川野 勝久	かわの かつひさ	kawano_katsuhisa@example.com	男	64	1954/1/13	既婚	岩手県	080- 819- 158	ドコモ	別盛り・せき止め派
勝田 米蔵	かつだ よねぞう	katsuda_yonezou@example.com	男	33	1985/4/14	既婚	北海道	080-3000-6175	ドコモ	右ルー・別口派
山田 亜希	やまだ あき	yamada_aki@example.com	女	37	1981/6/17	既婚	岐阜県	090-6291- 238	au	手前ルー・せき止め派
篠田 雄太	しのだ ゆうた	shinoda_yuuta@example.com	男	50	1968/9/22	既婚	青森県	090-5992-1730	au	ぶっかけ・せき止め派
榊原 慎之介	さかきばら しんのすけ	sakakibara_shinnosuke@example.com	男	66	1952/1/31	既婚	広島県	090-8866-4032	ソフトバンク	左ルー・ルー攻め派
塩見 淳子	しおみ あつこ	shiomi_atsuko@example.com	女	46	1972/5/18	既婚	秋田県	090-3521-2277	ドコモ	左ルー・ルー攻め派
須賀 栄一	すが えいいち	suga_eiichi@example.com	男	38	1980/2/23	既婚	愛知県	080-3579-8576	ドコモ	ぶっかけ・ルー攻め派
神木 綾	かみき あや	kamiki_aya@example.com	女	24	1994/2/5	既婚	三重県	080-3415-7187	ドコモ	左ルー・せき止め派
ユースケ ひろ子	ゆーすけ ひろこ	yusuke_hiroko@example.com	女	37	1981/2/7	既婚	徳島県	080-7210-5486	ドコモ	手前ルー・せき止め派
畑 夏空	はたけ そら	hatake_sora@example.com	女	28	1990/5/10	既婚	大分県	090- 202-9377	ドコモ	ぶっかけ・ルー攻め派
上原 勤	うえはら つとむ	uehara_tsutomu@example.com	男	65	1953/1/23	既婚	千葉県	080-1647-9228	au	右ルー・せき止め派
八田 ケンイチ	やつだ けんいち	yatsuda_kenichi@example.com	男	58	1959/11/8	既婚	広島県	080-3494-2519	au	ぶっかけ・混ぜ混ぜ派
島田 早紀	しまだ さき	shimada_saki@example.com	女	56	1962/5/11	既婚	鹿児島県	090-3080-6038	ドコモ	手前ルー・ルー攻め派
川合 寛	かわい ひろし	kawai_hiroshi@example.com	男	58	1959/12/4	既婚	兵庫県	090-1914-3014	ドコモ	ぶっかけ・せき止め派
瀬戸 ひとり	せと ひとり	seto_hitori@example.com	男	40	1978/6/26	既婚	東京都	080-9100-2905	au	奥ルー・ルー攻め派
飯塚 メイサ	いいづか めいさ	iiduka_meisa@example.com	女	73	1945/8/12	既婚	東京都	080-5348-9709	ソフトバンク	ぶっかけ・ルー攻め派
横井 勇太	よこい ゆうた	yokoi_yuuta@example.com	男	54	1963/10/20	既婚	茨城県	080-6102-8720	ドコモ	ぶっかけ・混ぜ混ぜ派
山上 光	やまがみ ひかる	yamagami_hikaru@example.com	女	64	1954/7/5	既婚	神奈川県	090-7891-7673	ドコモ	奥ルー・せき止め派
小高 真希	こだか まき	kodaka_maki@example.com	女	53	1965/8/22	既婚	岩手県	090-2055-7230	au	左ルー・混ぜ混ぜ派
石本 夏希	いしもと なつき	ishimoto_natsuki@example.com	女	62	1956/9/27	既婚	静岡県	090-4512-2940	ソフトバンク	左ルー・ルー攻め派
中根 未來	なかね みらい	nakane_mirai@example.com	女	53	1964/11/24	既婚	広島県	090-2165-4142	ソフトバンク	手前ルー・ルー攻め派
米倉 勝久	よねくら かつひさ	yonekura_katsuhisa@example.com	男	63	1954/10/24	既婚	東京都	080-2829-2695	ドコモ	別盛り・混ぜ混ぜ派
亀山 洋	かめやま よう	kameyama_you1@example.com	男	76	1941/10/29	既婚	埼玉県	090-8634-1193	au	奥ルー・混ぜ混ぜ派
古田 法子	ふるた のりこ	furuta_noriko@example.com	女	79	1939/6/3	既婚	神奈川県	090-4005-2871	ソフトバンク	左ルー・ナン派
小坂 淳子	こざか あつこ	kozaka_atsuko@example.com	女	60	1958/5/4	既婚	新潟県	090-7895-4569	ドコモ	右ルー・混ぜ混ぜ派
金森 愛梨	かなもり あいり	kanamori_airi@example.com	女	63	1955/6/24	既婚	新潟県	090-2468- 864	au	左ルー・混ぜ混ぜ派
上原 米蔵	うえはら よねぞう	uehara_yonezou@example.com	男	32	1986/4/29	既婚	福島県	090-5327-7036	ソフトバンク	ぶっかけ・別口派
近藤 莉沙	こんどう りさ	kondou_risa@example.com	女	76	1942/9/27	既婚	東京都	080-6570-1321	ドコモ	奥ルー・ルー攻め派
塩見 サダヲ	しおみ さだお	shiomi_sadawo@example.com	男	28	1990/3/23	既婚	秋田県	080-5574-5080	au	左ルー・ナン派
水田 新太	みずた あらた	mizuta_arata@example.com	男	53	1965/6/30	既婚	鹿児島県	080-2489-4535	ドコモ	手前ルー・せき止め派
森口 憲史	もりぐち のりひと	moriguchi_norihito@example.com	男	32	1986/5/2	既婚	長崎県	090-6861-8277	ソフトバンク	右ルー・混ぜ混ぜ派
中山 恵梨香	なかやま えりか	nakayama_erika@example.com	女	45	1973/6/21	既婚	広島県	080-2549-9555	au	ぶっかけ・せき止め派
柴田 美菜	しばた みな	shibata_mina@example.com	女	22	1995/11/26	未婚	東京都	080-6830-6615	ソフトバンク	手前ルー・せき止め派
黒木 育子	くろき いくこ	kuroki_ikuko@example.com	女	50	1968/9/13	既婚	京都府	090-9796-2982	au	右ルー・せき止め派
田尻 鉄洋	たじり てつひろ	tajiri_tetsuhiro@example.com	男	58	1959/11/29	既婚	埼玉県	090- 706-7522	ドコモ	左ルー・せき止め派
江藤 優一	えとう ゆういち	etou_yuuichi@example.com	男	24	1994/8/9	未婚	千葉県	090-1302-2667	ドコモ	右ルー・せき止め派
小森 しぼり	こもり しぼり	komori_shibori@example.com	女	50	1967/12/5	既婚	愛知県	090-6524-2421	ソフトバンク	右ルー・せき止め派
熊沢 さやか	くまさわ さやか	kumasawa_sayaka@example.com	女	56	1962/7/31	既婚	愛知県	090-8567-6846	ドコモ	右ルー・せき止め派
西尾 茜	にしお あかね	nishio_akane@example.com	女	67	1951/1/28	既婚	東京都	080-6653-8658	ドコモ	手前ルー・せき止め派
中島 里穂	なかしま りほ	nakashima_riho@example.com	女	49	1969/4/7	既婚	兵庫県	090-9872- 226	ドコモ	ぶっかけ・混ぜ混ぜ派
鶴岡 寿々花	つるおか すずか	tsuruoka_suzuka@example.com	女	70	1948/9/29	既婚	茨城県	080-6105-7034	ドコモ	ぶっかけ・混ぜ混ぜ派
毛利 由宇	もうり ゆう	mouri_yuu@example.com	女	72	1946/6/23	既婚	福井県	090-4064-1279	ソフトバンク	左ルー・ルー攻め派
飯島 あおい	いいじま あおい	iijima_aoi@example.com	女	71	1947/9/19	既婚	東京都	090- 721-4837	ドコモ	ぶっかけ・ルー攻め派
水嶋 真帆	みずしま まほ	mizushima_maho@example.com	女	46	1972/2/1	既婚	群馬県	080- 430-9527	ドコモ	左ルー・混ぜ混ぜ派
吉岡 三郎	よしおか さぶろう	yoshioka_saburou@example.com	男	27	1990/11/6	未婚	千葉県	080-8201-5474	ドコモ	手前ルー・混ぜ混ぜ派
小峰 早織	こみね さおり	komine_saori@example.com	女	47	1971/4/29	既婚	青森県	090-4882-8457	au	ぶっかけ・せき止め派
水上 鉄二	みずかみ てつじ	mizukami_tetsuji@example.com	男	62	1956/9/5	既婚	東京都	080-1348-6463	au	左ルー・ナン派
北村 丈史	きたむら たけし	kitamura_takeshi@example.com	男	59	1959/1/13	既婚	新潟県	080-8172-2347	ソフトバンク	奥ルー・せき止め派
平 美希	たいら みき	taira_miki@example.com	女	38	1979/10/30	既婚	奈良県	080-1414-9879	ドコモ	ぶっかけ・ルー攻め派
小田 愛	おだ あい	oda_ai@example.com	女	52	1966/2/28	既婚	埼玉県	080-9315-2709	ドコモ	ぶっかけ・混ぜ混ぜ派
島 愛子	しま あいこ	shima_aiko@example.com	女	78	1940/8/26	既婚	群馬県	090-4032-2104	au	左ルー・ルー攻め派
中根 朝陽	なかね あさひ	nakane_asahi@example.com	女	54	1964/2/26	未婚	香川県	090-3592-9131	ドコモ	ぶっかけ・混ぜ混ぜ派
相武 知史	あいぶ ともふみ	aibu_tomofumi@example.com	男	72	1946/9/2	既婚	佐賀県	090-6181-1190	au	ぶっかけ・せき止め派
仲村 芳正	なかむら よしまさ	nakamura_yoshimasa@example.com	男	62	1955/10/24	既婚	奈良県	090-3566-7473	au	ぶっかけ・せき止め派
村岡 晋也	むらおか しんや	muraoka_shinya@example.com	男	38	1979/12/22	未婚	広島県	090-8620-9915	au	別盛り・せき止め派
杉浦 さとみ	すぎうら さとみ	sugiura_satomi@example.com	女	56	1961/11/20	既婚	北海道	090-7517-5983	au	左ルー・せき止め派
小田島 豊	おだじま ゆたか	odajima_yutaka@example.com	男	68	1950/1/7	既婚	東京都	080-9114-4918	ドコモ	左ルー・ルー攻め派
阿久津 六郎	あくつ ろくろう	akutsu_rokurou@example.com	男	74	1944/7/5	既婚	大阪府	080-8893-2732	au	手前ルー・せき止め派
高柳 愛子	たかやなぎ あいこ	takayanagi_aiko@example.com	女	75	1943/4/7	既婚	和歌山県	080-1092-7750	ドコモ	手前ルー・混ぜ混ぜ派
三井 寿々花	みつい すずか	mitsui_suzuka@example.com	女	49	1969/4/16	既婚	神奈川県	080-3944-9746	ドコモ	奥ルー・せき止め派
松山 裕次郎	まつやま ゆうじろう	matsuyama_yuujirou@example.com	男	33	1985/8/2	既婚	三重県	090-4522-2314	ドコモ	右ルー・せき止め派
藤森 祐一	ふじもり ゆういち	fujimori_yuuichi@example.com	男	24	1994/7/13	未婚	岐阜県	090-1237-4435	au	ぶっかけ・せき止め派
鹿手袋 雄太	しかてぶくろ ゆうた	shikatebukuro_yuuta@example.com	男	43	1975/1/18	既婚	東京都	090-9023-6679	ソフトバンク	手前ルー・せき止め派
笠原 雄太	かさはら ゆうた	kasahara_yuuta@example.com	男	45	1972/11/7	既婚	大阪府	090-4568-4762	ドコモ	左ルー・別口派
永野 直人	ながの なおと	nagano_naoto@example.com	男	62	1956/3/15	既婚	愛知県	080-7730-1522	ドコモ	左ルー・せき止め派
杉本 美帆	すぎもと みほ	sugimoto_miho@example.com	女	71	1947/6/19	既婚	千葉県	080- 589-3715	ドコモ	左ルー・混ぜ混ぜ派
栗山 秀樹	くりやま ひでき	kuriyama_hideki@example.com	男	60	1958/1/2	既婚	静岡県	090-6978-5087	ドコモ	左ルー・せき止め派
伊東 春樹	いとう はるき	itou_haruki@example.com	女	54	1964/5/23	既婚	神奈川県	080-9901-1677	ドコモ	右ルー・別口派
今井 慎之介	いまい しんのすけ	imai_shinnosuke@example.com	男	75	1942/12/8	既婚	青森県	080-5486-7501	ドコモ	手前ルー・ルー攻め派
山川 幸子	やまかわ さちこ	yamakawa_sachiko@example.com	女	43	1975/4/8	既婚	和歌山県	090-8191-3429	ドコモ	左ルー・ルー攻め派
大平 功補	おおひら こうすけ	oohira_kousuke@example.com	男	39	1979/6/23	既婚	広島県	080-4805-8955	au	左ルー・混ぜ混ぜ派
谷村 美佐	たにむら みさ	tanimura_misa@example.com	女	40	1978/3/2	既婚	三重県	090-5086-3888	ドコモ	右ルー・せき止め派
吉本 雅彦	よしもと まさひこ	yoshimoto_masahiko@example.com	男	34	1984/10/9	既婚	愛知県	090-4016-4585	ドコモ	左ルー・混ぜ混ぜ派
田原 淳子	たはら あつこ	tahara_atsuko@example.com	女	51	1966/12/17	既婚	長崎県	080-7761-2764	ドコモ	ぶっかけ・ルー攻め派
益田 芽以	ますだ めい	masuda_mei@example.com	女	65	1952/12/3	既婚	群馬県	090-8203-8255	ドコモ	左ルー・ルー攻め派
須賀 輝信	すが あきのぶ	suga_akinobu@example.com	男	29	1989/4/11	既婚	山形県	090-3952- 824	au	ぶっかけ・せき止め派
藤木 豊	ふじき ゆたか	fujiki_yutaka@example.com	男	52	1966/1/13	既婚	福島県	090-5363-1671	ドコモ	左ルー・せき止め派
半田 竜次	はんだ りゅうじ	hannda_ryuuji@example.com	男	65	1953/7/15	既婚	大阪府	090-2138-7205	ドコモ	奥ルー・せき止め派
山西 晃司	やまにし こうじ	yamanishi_kouji@example.com	男	45	1973/9/15	未婚	神奈川県	090-7067-9679	ドコモ	左ルー・混ぜ混ぜ派
藤原 幸子	ふじわら さちこ	fujiwara_sachiko@example.com	女	72	1946/3/31	既婚	埼玉県	090-2386-9373	ソフトバンク	ぶっかけ・せき止め派
柏原 憲一	かしわら けんいち	kashiwara_kenichi@example.com	男	42	1976/5/10	未婚	岡山県	090-7275-6983	ドコモ	右ルー・せき止め派
坂下 三省	さかした さんせい	sakashita_sansei@example.com	男	45	1973/8/2	既婚	福島県	090-9200-1269	ドコモ	右ルー・ルー攻め派
杉田 俊二	すぎた しゅんじ	sugita_shunji@example.com	男	27	1991/7/5	既婚	広島県	090-2871-2150	ソフトバンク	ぶっかけ・ルー攻め派
岩淵 徹	いわぶち とおる	iwabuchi_tooru@example.com	男	29	1988/11/5	未婚	高知県	090-1921-5263	au	ぶっかけ・ルー攻め派
高島 小雁	たかしま こがん	takashima_kogan@example.com	男	55	1963/7/16	既婚	北海道	090-1345-7317	ドコモ	左ルー・ルー攻め派
徳田 明	とくた あきら	tokuta_akira@example.com	男	79	1938/12/29	既婚	大阪府	090- 517-4852	ドコモ	ぶっかけ・ルー攻め派
滝沢 聡	たきざわ さとし	takizawa_satoshi@example.com	男	62	1955/10/16	既婚	神奈川県	080-1864-3705	ドコモ	ぶっかけ・混ぜ混ぜ派
筧 礼子	かけい れいこ	kakei_reiko@example.com	女	20	1998/2/26	未婚	東京都	080-6383-5174	ドコモ	左ルー・ルー攻め派
村田 友以乃	むらた ゆいの	murata_yuino@example.com	女	69	1949/10/12	既婚	三重県	080-8152-5553	au	ぶっかけ・せき止め派
角 恵美	すみ めぐみ	sumi_megumi@example.com	女	24	1994/3/8	未婚	栃木県	080-3012- 977	ソフトバンク	左ルー・ルー攻め派
仲村 サダヲ	なかむら さだお	nakamura_sadawo@example.com	男	27	1991/6/29	既婚	埼玉県	080-5991-6453	ドコモ	左ルー・ルー攻め派
加納 めぐみ	かのう めぐみ	kanou_megumi@example.com	女	20	1998/5/3	既婚	大阪府	090-8581-7736	ソフトバンク	左ルー・別口派
川井 南朋	かわい なお	kawai_nao@example.com	女	41	1977/2/5	未婚	愛知県	080-6914-  24	ドコモ	右ルー・別口派
山崎 礼子	やまざき れいこ	yamazaki_reiko@example.com	女	51	1967/7/10	既婚	福島県	080-7894-3099	ドコモ	奥ルー・別口派
久野 郁恵	ひさの いくえ	hisano_ikue@example.com	女	45	1972/12/30	既婚	大阪府	080-8322- 332	ドコモ	左ルー・混ぜ混ぜ派
日比野 麗奈	ひびの れな	hibino_rena@example.com	女	25	1993/7/21	未婚	大阪府	090- 380-7411	ドコモ	ぶっかけ・せき止め派
薬師丸 光	やくしまる ひかる	yakushimaru_hikaru@example.com	男	30	1988/8/3	未婚	神奈川県	090- 617-  88	ソフトバンク	左ルー・ナン派
三井 美佐	みつい みさ	mitsui_misa@example.com	女	48	1970/8/30	既婚	埼玉県	090-2301-3902	au	左ルー・ルー攻め派
黒沢 礼子	くろさわ れいこ	kurosawa_reiko@example.com	女	66	1952/9/2	既婚	滋賀県	080-4299-6370	ドコモ	左ルー・ルー攻め派
田尻 サダヲ	たじり さだお	tajiri_sadawo@example.com	男	36	1982/4/15	既婚	宮崎県	080-8020-9516	au	左ルー・ルー攻め派
松木 碧海	まつき おうが	matsuki_ouga@example.com	男	36	1982/2/13	既婚	山梨県	080-5716-3942	ドコモ	右ルー・せき止め派
水島 幸子	みずしま さちこ	mizushima_sachiko@example.com	女	70	1947/12/25	既婚	香川県	090-7485-4780	ドコモ	左ルー・ルー攻め派
矢作 れいな	やはぎ れいな	yahagi_reina@example.com	女	49	1969/1/1	既婚	福岡県	090-4364-6045	ドコモ	ぶっかけ・混ぜ混ぜ派
高島 瑠璃亜	たかしま るりあ	takashima_ruria@example.com	女	30	1988/5/20	既婚	沖縄県	080-5236-7352	ドコモ	左ルー・混ぜ混ぜ派
大山 仁晶	おおやま ひろあき	ooyama_hiroaki@example.com	男	58	1960/8/23	既婚	岡山県	080-8332-7340	ソフトバンク	右ルー・せき止め派
多田 知世	ただ ちせ	tada_chise@example.com	女	60	1958/9/9	既婚	宮城県	090-2902-5860	ドコモ	ぶっかけ・せき止め派
角谷 裕司	かどたに ゆうじ	kadotani_yuuji@example.com	男	54	1964/3/16	既婚	兵庫県	080-7411-5215	ドコモ	手前ルー・せき止め派
妻夫木 高史	つまぶき たかし	tsumabuki_takashi@example.com	男	37	1981/2/6	未婚	静岡県	090-9662-3554	ソフトバンク	右ルー・ルー攻め派
磯村 麻由子	いそむら まゆこ	isomura_mayuko@example.com	女	73	1944/11/27	既婚	栃木県	080-6361-5443	au	右ルー・せき止め派
江原 寿明	えはら としあき	ehara_toshiaki@example.com	男	38	1980/9/18	未婚	東京都	090-8314- 522	au	別盛り・せき止め派
谷本 隼士	たにもと しゅんじ	tanimoto_shunji@example.com	男	46	1972/8/23	既婚	兵庫県	090-8138-8835	au	右ルー・せき止め派
丸山 博明	まるやま ひろあき	maruyama_hiroaki@example.com	男	32	1985/11/6	既婚	愛知県	080-3079-7337	au	左ルー・混ぜ混ぜ派
大浦 賢治	おおうら けんじ	ooura_kenji@example.com	男	55	1963/8/15	既婚	三重県	080-9136-4525	ツーカー	ぶっかけ・せき止め派
